Order ID,Order Date,Origin Port,Carrier,Traffic Level,Customer ID,Product ID,Destination Port,Unit Quantity,Weight,Cost Per Unit,Total Cost
316,2021-03-21,Port 60,V44_6,5,3462,70,Port 99,350,449,80.6,28210.0
317,2020-04-29,Port 71,V44_4,5,8841,60,Port 30,114,850,54.29,6189.06
318,2023-04-01,Port 53,V44_3,5,8788,30,Port 4,306,641,82.19,25150.14
319,2023-01-15,Port 9,V44_1,3,3807,76,Port 1,382,684,76.67,29287.94
320,2020-05-04,Port 62,V44_9,4,9839,52,Port 74,141,30,25.57,3605.37
321,2021-10-04,Port 4,V44_10,1,6524,23,Port 76,344,485,37.16,12783.04
322,2020-04-27,Port 53,V44_6,1,4468,73,Port 21,175,146,52.44,9177.0
323,2020-04-12,Port 82,V44_4,4,7543,87,Port 85,37,768,80.59,2981.83
324,2023-04-11,Port 30,V44_3,2,4998,6,Port 95,470,113,78.58,36932.6
325,2022-09-03,Port 3,V44_7,3,9072,69,Port 69,171,141,62.78,10735.38
326,2022-10-26,Port 35,V44_4,4,2267,97,Port 35,19,24,78.14,1484.66
327,2022-12-23,Port 71,V44_9,4,7307,10,Port 41,489,142,30.7,15012.3
328,2020-11-18,Port 76,V44_10,4,7386,82,Port 18,110,69,61.03,6713.3
329,2020-04-26,Port 87,V44_1,4,7088,87,Port 35,316,3,53.17,16801.72
330,2022-11-06,Port 13,V44_3,5,9350,91,Port 8,401,231,45.03,18057.03
331,2020-06-13,Port 32,V44_2,5,8635,60,Port 25,419,554,44.12,18486.28
332,2021-01-15,Port 98,V44_10,4,2578,18,Port 22,68,284,92.86,6314.48
333,2020-05-20,Port 72,V44_12,1,9276,58,Port 91,334,499,67.33,22488.22
334,2023-05-03,Port 84,V44_10,2,3579,69,Port 14,472,818,88.76,41894.72
335,2020-05-19,Port 17,V44_5,5,6175,12,Port 9,129,440,85.19,10989.51
336,2023-10-14,Port 39,V44_8,1,8283,96,Port 46,53,380,83.77,4439.81
337,2021-04-26,Port 73,V44_2,1,5936,46,Port 89,204,852,31.95,6517.8
338,2022-04-06,Port 53,V44_2,4,1537,63,Port 30,1,969,62.45,62.45
339,2020-09-02,Port 58,V44_4,3,3109,77,Port 43,256,489,27.56,7055.36
340,2023-03-12,Port 11,V44_7,3,5559,40,Port 46,281,572,81.81,22988.61
341,2021-05-19,Port 82,V44_4,3,8381,98,Port 2,366,877,61.09,22358.94
342,2023-03-31,Port 65,V44_4,1,8811,50,Port 41,272,200,49.1,13355.2
343,2023-05-02,Port 27,V44_8,5,7607,12,Port 13,95,92,20.1,1909.5
344,2020-03-22,Port 19,V44_10,2,4895,85,Port 35,272,799,57.53,15648.16
345,2023-06-22,Port 48,V44_3,1,5399,71,Port 27,218,987,23.23,5064.14
346,2020-06-16,Port 70,V44_3,1,8377,45,Port 93,135,380,45.64,6161.4
347,2022-05-08,Port 22,V44_4,4,3721,96,Port 99,254,466,64.44,16367.76
348,2023-09-08,Port 32,V44_5,1,8145,33,Port 18,193,59,18.11,3495.23
349,2023-04-10,Port 69,V44_2,3,6367,45,Port 13,63,897,66.04,4160.52
350,2023-03-03,Port 55,V44_1,3,1894,58,Port 75,215,154,45.25,9728.75
351,2022-12-06,Port 72,V44_4,4,7958,73,Port 82,359,157,73.63,26433.17
352,2021-10-09,Port 58,V44_11,4,2705,58,Port 14,192,586,85.0,16320.0
353,2021-06-18,Port 6,V44_5,4,6824,71,Port 39,161,454,54.4,8758.4
354,2021-02-22,Port 1,V44_7,5,5759,28,Port 31,111,654,42.52,4719.72
355,2023-10-03,Port 60,V44_10,3,3093,19,Port 86,363,646,63.94,23210.22
356,2021-10-05,Port 80,V44_10,4,7870,31,Port 7,195,767,36.33,7084.35
357,2021-05-03,Port 38,V44_7,3,7129,77,Port 67,351,401,90.95,31923.45
358,2021-06-27,Port 84,V44_8,3,9150,84,Port 57,119,786,79.38,9446.22
359,2022-03-21,Port 22,V44_4,5,6282,63,Port 63,199,894,67.18,13368.82
360,2020-09-25,Port 1,V44_4,2,1761,79,Port 76,394,596,60.63,23888.22
361,2023-10-07,Port 8,V44_2,5,8452,24,Port 60,355,367,19.29,6847.95
362,2023-08-14,Port 62,V44_2,1,2865,87,Port 82,42,11,21.23,891.66
363,2021-09-06,Port 35,V44_7,1,6839,67,Port 18,112,745,46.54,5212.48
364,2022-07-25,Port 77,V44_12,2,1632,86,Port 34,453,892,58.66,26572.98
365,2021-10-09,Port 33,V44_8,1,4499,68,Port 60,478,56,47.47,22690.66
366,2020-05-28,Port 88,V44_8,5,5842,98,Port 78,180,116,99.4,17892.0
367,2020-01-20,Port 49,V44_3,5,1619,29,Port 17,246,918,84.97,20902.62
368,2022-07-27,Port 45,V44_12,4,3875,88,Port 48,224,283,19.32,4327.68
369,2023-06-26,Port 81,V44_7,5,4431,72,Port 89,176,593,75.69,13321.44
370,2023-02-27,Port 28,V44_10,3,6507,73,Port 95,244,444,28.22,6885.68
371,2020-07-23,Port 75,V44_7,3,8784,82,Port 33,184,7,71.86,13222.24
372,2020-05-30,Port 66,V44_1,1,2705,35,Port 17,410,447,30.59,12541.9
373,2023-01-06,Port 37,V44_9,1,1061,89,Port 20,157,450,91.59,14379.63
374,2021-03-12,Port 6,V44_5,5,5357,38,Port 12,418,836,85.07,35559.26
375,2022-11-02,Port 21,V44_4,3,4565,59,Port 65,480,638,31.27,15009.6
376,2021-06-27,Port 95,V44_11,2,2826,28,Port 70,25,656,30.68,767.0
377,2020-09-28,Port 69,V44_8,1,9683,58,Port 31,256,2,25.21,6453.76
378,2021-12-15,Port 73,V44_7,3,4666,68,Port 91,303,68,29.63,8977.89
379,2020-05-20,Port 9,V44_9,4,9081,52,Port 33,104,751,26.17,2721.68
380,2021-05-15,Port 39,V44_6,5,2513,51,Port 81,411,872,40.72,16735.92
381,2022-01-26,Port 12,V44_6,5,5589,70,Port 87,481,733,45.1,21693.1
382,2021-08-06,Port 51,V44_1,2,4312,62,Port 42,344,422,95.07,32704.08
383,2020-11-19,Port 90,V44_8,5,5835,52,Port 90,496,251,53.71,26640.16
384,2022-06-16,Port 16,V44_9,1,1807,87,Port 70,144,829,86.29,12425.76
385,2023-01-17,Port 18,V44_10,5,9075,92,Port 15,444,242,96.68,42925.92
386,2023-12-11,Port 93,V44_7,4,4677,54,Port 76,260,291,42.79,11125.4
387,2021-09-11,Port 72,V44_8,1,4904,94,Port 24,74,684,34.95,2586.3
388,2023-06-06,Port 36,V44_10,3,4455,92,Port 95,62,802,90.68,5622.16
389,2023-09-01,Port 56,V44_4,2,1255,46,Port 1,450,713,38.57,17356.5
390,2022-12-19,Port 27,V44_6,4,9812,69,Port 39,305,46,50.76,15481.8
391,2020-01-17,Port 79,V44_3,2,9589,84,Port 99,393,50,57.88,22746.84
392,2023-09-29,Port 65,V44_12,4,7898,76,Port 70,361,384,31.02,11198.22
393,2023-02-09,Port 41,V44_2,1,5149,31,Port 62,169,82,32.84,5549.96
394,2021-09-05,Port 88,V44_10,4,5745,3,Port 64,358,380,77.68,27809.44
395,2023-09-20,Port 44,V44_12,5,9302,66,Port 6,218,437,71.14,15508.52
396,2020-07-31,Port 82,V44_11,5,7914,60,Port 56,254,139,71.37,18127.98
397,2020-10-02,Port 34,V44_7,2,3627,55,Port 64,36,623,66.37,2389.32
398,2021-06-25,Port 97,V44_3,5,7087,77,Port 82,193,56,75.6,14590.8
399,2020-08-24,Port 91,V44_7,2,1112,75,Port 49,485,9,64.58,31321.3
400,2020-08-07,Port 58,V44_4,4,2324,77,Port 74,386,640,57.79,22306.94
401,2023-02-07,Port 35,V44_4,3,9461,86,Port 26,190,210,67.36,12798.4
402,2020-11-14,Port 32,V44_6,1,7122,42,Port 27,73,191,29.16,2128.68
403,2021-07-11,Port 85,V44_6,5,6960,68,Port 31,77,125,64.93,4999.61
404,2021-07-31,Port 42,V44_7,3,4244,55,Port 97,121,124,45.7,5529.7
405,2023-05-23,Port 44,V44_5,3,3280,20,Port 22,127,532,73.71,9361.17
406,2021-03-07,Port 27,V44_4,3,2420,25,Port 76,221,379,89.74,19832.54
407,2021-12-03,Port 59,V44_12,2,7107,15,Port 76,21,85,10.1,212.1
408,2021-02-20,Port 77,V44_5,4,1199,54,Port 72,370,166,27.83,10297.1
409,2023-11-08,Port 43,V44_4,3,6781,89,Port 56,353,812,58.06,20495.18
410,2023-07-22,Port 3,V44_7,5,3344,60,Port 46,407,776,24.31,9894.17
411,2021-06-24,Port 89,V44_10,5,4955,6,Port 13,294,678,21.5,6321.0
412,2022-11-01,Port 18,V44_8,3,1887,51,Port 46,464,922,86.69,40224.16
413,2022-09-27,Port 83,V44_1,3,5695,70,Port 80,22,656,98.42,2165.24
414,2021-05-29,Port 1,V44_11,2,4579,86,Port 8,203,418,49.28,10003.84
415,2020-04-14,Port 78,V44_10,4,3909,35,Port 22,37,856,38.2,1413.4
416,2020-07-08,Port 61,V44_4,4,5095,32,Port 44,27,493,95.95,2590.65
417,2023-07-23,Port 1,V44_11,2,2165,37,Port 60,499,796,19.84,9900.16
418,2022-05-17,Port 2,V44_12,2,4708,27,Port 92,376,405,56.32,21176.32
419,2021-07-20,Port 87,V44_2,5,6303,84,Port 70,170,232,28.12,4780.4
420,2020-03-31,Port 23,V44_8,5,4080,9,Port 86,113,933,95.74,10818.62
421,2020-01-08,Port 53,V44_12,1,9454,13,Port 38,339,156,70.83,24011.37
422,2021-11-14,Port 72,V44_1,3,1958,99,Port 56,234,830,24.91,5828.94
423,2020-09-24,Port 90,V44_7,1,5481,71,Port 36,393,432,68.52,26928.36
424,2023-07-28,Port 91,V44_10,4,6636,57,Port 8,457,352,20.88,9542.16
425,2021-06-20,Port 63,V44_6,4,9635,3,Port 67,293,100,18.85,5523.05
426,2020-11-26,Port 98,V44_6,5,3869,66,Port 43,496,109,49.04,24323.84
427,2022-06-23,Port 51,V44_7,4,3474,84,Port 82,99,183,28.16,2787.84
428,2023-02-03,Port 69,V44_1,1,6778,95,Port 65,242,534,85.86,20778.12
429,2023-12-16,Port 11,V44_8,4,7227,25,Port 46,146,825,42.49,6203.54
430,2022-05-25,Port 84,V44_7,4,2483,23,Port 95,3,609,84.65,253.95
431,2023-02-22,Port 84,V44_12,1,2923,85,Port 68,438,931,45.45,19907.1
432,2020-01-20,Port 10,V44_8,5,5283,94,Port 68,319,187,30.91,9860.29
433,2020-08-17,Port 69,V44_7,4,7460,88,Port 25,42,214,82.73,3474.66
434,2020-06-03,Port 4,V44_2,2,7873,97,Port 95,286,582,93.9,26855.4
435,2023-11-16,Port 86,V44_7,1,8273,19,Port 70,45,954,68.36,3076.2
436,2020-11-01,Port 57,V44_5,5,1102,100,Port 22,230,320,22.68,5216.4
437,2023-01-22,Port 87,V44_6,5,8532,84,Port 100,91,862,14.54,1323.14
438,2020-03-14,Port 16,V44_4,3,2187,30,Port 42,129,420,39.3,5069.7
439,2022-01-26,Port 46,V44_5,2,4804,4,Port 90,211,267,38.09,8036.99
440,2023-04-07,Port 49,V44_6,3,6662,76,Port 56,252,301,81.04,20422.08
441,2023-02-05,Port 77,V44_5,4,2409,79,Port 91,290,889,34.63,10042.7
442,2020-10-30,Port 46,V44_8,5,9928,33,Port 62,243,151,59.56,14473.08
443,2022-05-30,Port 50,V44_3,5,6078,73,Port 18,378,940,39.25,14836.5
444,2020-09-18,Port 23,V44_3,2,9492,99,Port 52,179,461,60.64,10854.56
445,2020-03-26,Port 99,V44_4,2,4933,67,Port 23,31,106,45.01,1395.31
446,2021-09-23,Port 90,V44_10,3,8246,43,Port 3,337,55,98.23,33103.51
447,2022-01-16,Port 2,V44_11,5,5490,82,Port 95,427,461,57.41,24514.07
448,2020-03-22,Port 16,V44_9,5,4537,84,Port 66,452,431,23.06,10423.12
449,2022-01-02,Port 60,V44_10,5,5127,98,Port 35,164,274,15.98,2620.72
450,2021-03-06,Port 48,V44_9,3,3938,22,Port 51,257,248,23.32,5993.24
451,2023-10-28,Port 25,V44_4,3,6482,20,Port 62,388,371,27.92,10832.96
452,2021-05-26,Port 57,V44_1,2,8967,28,Port 17,484,424,20.04,9699.36
453,2023-09-27,Port 2,V44_7,2,5105,62,Port 85,395,737,94.43,37299.85
454,2020-07-29,Port 29,V44_6,3,3541,39,Port 75,472,519,23.53,11106.16
455,2021-12-25,Port 96,V44_1,1,1485,20,Port 100,490,309,55.51,27199.9
456,2023-02-20,Port 3,V44_4,4,9129,61,Port 22,115,365,27.92,3210.8
457,2022-04-12,Port 98,V44_2,5,7417,55,Port 47,372,139,21.11,7852.92
458,2023-06-25,Port 36,V44_12,1,5481,70,Port 40,363,755,96.14,34898.82
459,2020-11-12,Port 88,V44_3,4,2611,10,Port 28,110,85,29.58,3253.8
460,2021-04-29,Port 91,V44_2,1,9079,73,Port 100,286,427,66.56,19036.16
461,2020-11-28,Port 46,V44_10,3,7746,37,Port 82,435,52,74.19,32272.65
462,2020-12-28,Port 25,V44_12,4,9719,10,Port 41,348,775,51.47,17911.56
463,2022-04-24,Port 12,V44_9,5,8881,26,Port 95,255,932,49.05,12507.75
464,2020-02-20,Port 79,V44_1,2,1896,19,Port 48,188,523,63.53,11943.64
465,2021-01-02,Port 81,V44_5,4,2352,59,Port 11,263,905,68.96,18136.48
466,2021-11-11,Port 39,V44_2,2,6246,21,Port 75,38,570,61.2,2325.6
467,2022-04-23,Port 92,V44_9,1,7051,84,Port 51,390,508,52.3,20397.0
468,2023-10-03,Port 29,V44_5,4,2847,48,Port 22,389,670,65.22,25370.58
469,2021-05-23,Port 30,V44_8,5,7363,52,Port 72,72,981,13.3,957.6
470,2021-06-30,Port 64,V44_3,1,4842,43,Port 21,284,103,38.67,10982.28
471,2020-11-22,Port 47,V44_5,5,8893,69,Port 23,431,327,72.85,31398.35
472,2023-12-07,Port 5,V44_3,2,4793,76,Port 24,183,647,10.23,1872.09
473,2020-08-09,Port 36,V44_7,3,9109,93,Port 45,332,618,15.64,5192.48
474,2022-02-22,Port 64,V44_5,4,5591,63,Port 2,499,62,83.49,41661.51
475,2020-03-20,Port 91,V44_3,4,6785,65,Port 97,306,406,10.57,3234.42
476,2022-08-21,Port 91,V44_4,2,2040,97,Port 14,177,493,59.34,10503.18
477,2021-03-31,Port 78,V44_7,5,2554,94,Port 69,205,206,70.19,14388.95
478,2021-02-12,Port 27,V44_5,3,8811,98,Port 24,166,595,84.08,13957.28
479,2022-07-31,Port 1,V44_3,2,2973,33,Port 46,294,48,12.08,3551.52
480,2021-12-17,Port 26,V44_9,4,1320,61,Port 94,259,75,63.48,16441.32
481,2021-09-17,Port 82,V44_2,5,1662,76,Port 85,332,231,51.25,17015.0
482,2021-04-11,Port 51,V44_4,4,2876,80,Port 82,109,644,16.22,1767.98
483,2021-04-01,Port 15,V44_2,2,3665,11,Port 52,75,790,37.24,2793.0
484,2020-02-18,Port 36,V44_10,2,7580,32,Port 22,223,71,36.31,8097.13
485,2023-09-13,Port 73,V44_1,2,6402,19,Port 97,31,536,67.55,2094.05
486,2021-01-30,Port 65,V44_10,4,7321,16,Port 39,50,330,57.03,2851.5
487,2022-03-27,Port 64,V44_11,5,7210,53,Port 58,192,391,32.36,6213.12
488,2021-11-03,Port 22,V44_12,2,3427,31,Port 23,16,241,59.33,949.28
489,2021-07-24,Port 71,V44_3,3,5570,87,Port 71,368,396,46.56,17134.08
490,2020-05-22,Port 25,V44_5,3,8483,53,Port 53,296,442,91.18,26989.28
491,2021-07-25,Port 85,V44_9,3,4898,97,Port 25,20,618,26.96,539.2
492,2021-12-20,Port 95,V44_8,2,9139,43,Port 76,411,567,41.35,16994.85
493,2023-08-06,Port 73,V44_7,4,7914,36,Port 98,460,830,94.43,43437.8
494,2022-11-09,Port 87,V44_3,4,2251,100,Port 33,274,470,81.86,22429.64
495,2022-03-29,Port 88,V44_4,1,8500,63,Port 24,150,636,59.57,8935.5
496,2023-10-23,Port 78,V44_1,4,4756,66,Port 83,324,737,89.79,29091.96
497,2023-01-03,Port 73,V44_4,1,1251,35,Port 2,412,833,29.17,12018.04
498,2021-11-09,Port 23,V44_10,3,1503,62,Port 12,311,371,89.22,27747.42
499,2020-02-26,Port 9,V44_12,2,4413,4,Port 22,88,19,83.97,7389.36
500,2020-08-24,Port 76,V44_2,1,5135,75,Port 21,20,351,59.04,1180.8
501,2021-06-18,Port 17,V44_2,5,1965,90,Port 32,207,138,19.85,4108.95
502,2020-12-31,Port 96,V44_2,3,9735,93,Port 36,469,341,90.89,42627.41
503,2023-04-04,Port 9,V44_5,3,2861,29,Port 12,145,106,51.86,7519.7
504,2021-06-27,Port 17,V44_3,1,9286,84,Port 37,309,896,88.72,27414.48
505,2020-03-19,Port 34,V44_9,3,8408,67,Port 73,320,5,62.13,19881.6
506,2020-08-10,Port 73,V44_2,1,7269,38,Port 74,65,277,55.22,3589.3
507,2023-05-06,Port 30,V44_8,1,7190,80,Port 23,388,472,80.29,31152.52
508,2022-06-08,Port 67,V44_9,2,5538,15,Port 77,328,602,22.8,7478.4
509,2021-12-08,Port 94,V44_6,2,5605,25,Port 2,401,858,53.53,21465.53
510,2021-10-04,Port 36,V44_12,1,1518,54,Port 2,185,322,79.06,14626.1
511,2022-06-12,Port 25,V44_3,4,4334,14,Port 78,438,127,46.77,20485.26
512,2023-05-26,Port 87,V44_3,1,3844,48,Port 90,195,225,37.39,7291.05
513,2022-11-13,Port 3,V44_9,5,9831,98,Port 84,4,994,23.75,95.0
514,2020-08-24,Port 89,V44_3,2,5680,54,Port 54,206,663,41.69,8588.14
515,2022-02-27,Port 87,V44_4,3,1708,62,Port 51,224,74,80.16,17955.84
516,2023-03-26,Port 69,V44_1,1,7709,93,Port 22,349,328,56.56,19739.44
517,2021-01-24,Port 79,V44_6,5,5975,32,Port 89,267,465,28.66,7652.22
518,2021-06-05,Port 33,V44_3,3,7104,59,Port 57,213,685,72.51,15444.63
519,2020-03-31,Port 88,V44_5,1,6782,81,Port 6,261,777,48.41,12635.01
520,2023-12-22,Port 72,V44_9,5,8405,14,Port 18,461,843,16.68,7689.48
521,2022-06-12,Port 59,V44_1,5,2007,8,Port 53,382,952,55.62,21246.84
522,2020-01-04,Port 1,V44_9,4,7821,42,Port 52,222,250,36.58,8120.76
523,2022-11-30,Port 55,V44_9,2,3553,99,Port 1,56,497,52.48,2938.88
524,2023-01-07,Port 83,V44_1,1,6838,48,Port 34,249,460,50.88,12669.12
525,2023-11-07,Port 87,V44_7,3,6315,32,Port 44,267,611,65.15,17395.05
526,2023-10-05,Port 84,V44_3,5,2295,3,Port 7,44,717,85.88,3778.72
527,2021-02-07,Port 7,V44_3,2,9845,75,Port 75,486,629,91.84,44634.24
528,2022-01-15,Port 42,V44_1,5,1584,89,Port 47,69,61,55.14,3804.66
529,2022-06-02,Port 56,V44_8,4,3661,4,Port 56,280,823,75.84,21235.2
530,2020-05-23,Port 53,V44_3,1,1417,52,Port 25,223,106,18.09,4034.07
531,2023-09-22,Port 36,V44_3,3,9004,96,Port 24,313,455,44.81,14025.53
532,2021-11-07,Port 16,V44_4,1,1620,87,Port 9,333,529,27.19,9054.27
533,2023-06-30,Port 88,V44_10,1,5371,21,Port 62,160,589,44.65,7144.0
534,2021-10-04,Port 67,V44_6,4,9890,59,Port 37,218,582,59.04,12870.72
535,2023-09-20,Port 60,V44_10,5,9600,76,Port 83,245,115,76.22,18673.9
536,2020-09-12,Port 64,V44_5,4,6473,72,Port 6,345,619,30.72,10598.4
537,2021-09-07,Port 47,V44_8,1,9195,59,Port 3,122,157,55.88,6817.36
538,2022-11-04,Port 67,V44_4,1,2382,48,Port 92,296,692,41.33,12233.68
539,2021-09-25,Port 98,V44_8,1,6572,3,Port 30,452,548,28.82,13026.64
540,2023-09-27,Port 6,V44_3,5,7776,43,Port 79,108,299,38.29,4135.32
541,2022-04-16,Port 93,V44_12,2,9443,64,Port 10,294,953,36.55,10745.7
542,2021-10-30,Port 29,V44_2,1,2322,57,Port 7,46,578,90.65,4169.9
543,2022-04-04,Port 7,V44_12,1,8167,16,Port 95,493,11,26.86,13241.98
544,2023-11-28,Port 36,V44_4,1,3936,12,Port 98,384,471,33.77,12967.68
545,2021-08-28,Port 54,V44_3,5,5812,72,Port 11,316,137,29.66,9372.56
546,2023-02-09,Port 69,V44_11,3,6484,98,Port 74,379,79,72.62,27522.98
547,2020-09-17,Port 58,V44_10,1,9562,38,Port 29,237,311,21.01,4979.37
548,2021-01-27,Port 41,V44_1,3,4121,61,Port 32,56,160,65.86,3688.16
549,2022-05-11,Port 1,V44_2,1,2547,62,Port 48,122,941,91.49,11161.78
550,2023-09-23,Port 51,V44_7,5,9225,34,Port 98,356,784,36.63,13040.28
551,2022-02-15,Port 25,V44_3,1,2373,78,Port 26,251,829,31.74,7966.74
552,2023-10-19,Port 43,V44_1,3,8948,96,Port 69,274,983,85.0,23290.0
553,2020-12-22,Port 11,V44_5,2,3590,39,Port 80,469,425,56.36,26432.84
554,2023-06-14,Port 74,V44_8,2,4589,91,Port 23,39,184,31.58,1231.62
555,2023-03-11,Port 4,V44_9,5,5562,22,Port 18,6,972,72.32,433.92
556,2021-09-08,Port 95,V44_8,5,6031,74,Port 21,152,823,92.7,14090.4
557,2022-04-11,Port 29,V44_11,3,7442,23,Port 39,381,159,54.51,20768.31
558,2023-01-27,Port 89,V44_7,2,7824,98,Port 60,442,116,11.63,5140.46
559,2020-01-01,Port 55,V44_9,3,3291,37,Port 12,102,820,34.61,3530.22
560,2021-09-14,Port 10,V44_9,4,9030,4,Port 12,450,461,68.9,31005.0
561,2021-08-10,Port 32,V44_12,5,7664,100,Port 76,279,821,30.15,8411.85
562,2021-03-06,Port 26,V44_7,1,5419,95,Port 29,382,963,96.76,36962.32
563,2022-05-30,Port 22,V44_9,3,5946,34,Port 49,465,789,75.67,35186.55
564,2023-04-02,Port 43,V44_8,3,9780,31,Port 1,155,186,27.63,4282.65
565,2023-05-27,Port 40,V44_11,4,9817,47,Port 89,296,148,12.53,3708.88
566,2023-09-02,Port 9,V44_9,3,9614,44,Port 6,499,476,23.95,11951.05
567,2021-10-21,Port 81,V44_6,4,8999,63,Port 54,19,547,84.9,1613.1
568,2022-08-10,Port 81,V44_10,1,9510,89,Port 3,181,494,43.24,7826.44
569,2022-06-23,Port 13,V44_10,5,5027,3,Port 68,423,385,59.69,25248.87
570,2022-06-24,Port 4,V44_12,4,2253,26,Port 19,143,744,57.89,8278.27
571,2023-10-15,Port 62,V44_12,1,3716,50,Port 60,40,976,42.54,1701.6
572,2021-03-13,Port 56,V44_7,1,6925,94,Port 63,374,347,41.78,15625.72
573,2022-11-12,Port 4,V44_5,4,5834,21,Port 85,223,818,98.72,22014.56
574,2022-08-27,Port 76,V44_9,3,4162,24,Port 5,25,566,50.9,1272.5
575,2020-12-13,Port 81,V44_7,3,7473,100,Port 42,252,155,58.52,14747.04
576,2023-09-11,Port 43,V44_3,3,9245,88,Port 52,350,258,51.35,17972.5
577,2020-06-22,Port 33,V44_9,3,9867,85,Port 36,53,762,57.75,3060.75
578,2021-08-04,Port 32,V44_8,4,7896,74,Port 52,276,932,56.34,15549.84
579,2022-11-21,Port 14,V44_3,3,6553,56,Port 15,357,420,91.56,32686.92
580,2023-09-21,Port 61,V44_1,2,1674,48,Port 88,295,212,67.1,19794.5
581,2023-07-20,Port 31,V44_4,1,8032,1,Port 96,129,471,91.67,11825.43
582,2023-06-22,Port 44,V44_2,4,9752,20,Port 54,450,531,74.96,33732.0
583,2021-11-17,Port 7,V44_10,3,4636,96,Port 8,304,165,15.77,4794.08
584,2020-07-10,Port 43,V44_6,1,3211,30,Port 61,263,700,42.13,11080.19
585,2021-04-26,Port 67,V44_5,2,9256,37,Port 56,390,569,20.04,7815.6
586,2023-10-09,Port 31,V44_2,2,5761,66,Port 17,302,389,62.58,18899.16
587,2021-09-27,Port 10,V44_10,1,8785,61,Port 51,336,753,66.24,22256.64
588,2021-04-05,Port 100,V44_7,5,7619,41,Port 37,214,363,19.16,4100.24
589,2021-02-11,Port 77,V44_7,5,2995,6,Port 28,457,713,34.62,15821.34
590,2020-10-28,Port 80,V44_7,4,5296,16,Port 91,169,890,77.24,13053.56
591,2020-02-20,Port 57,V44_5,4,5807,16,Port 68,374,895,54.16,20255.84
592,2020-04-04,Port 98,V44_6,1,6656,90,Port 92,296,371,67.77,20059.92
593,2021-05-16,Port 13,V44_1,1,7565,60,Port 46,180,367,87.58,15764.4
594,2022-08-31,Port 81,V44_6,4,7728,66,Port 2,417,461,96.04,40048.68
595,2023-06-05,Port 58,V44_8,4,6505,97,Port 2,476,890,99.16,47200.16
596,2020-05-29,Port 75,V44_4,1,9778,60,Port 74,142,535,18.82,2672.44
597,2022-07-21,Port 16,V44_1,3,6050,30,Port 42,93,379,27.04,2514.72
598,2022-04-28,Port 11,V44_4,3,2638,41,Port 30,97,962,13.67,1325.99
599,2023-07-13,Port 8,V44_7,3,7724,23,Port 60,470,377,68.87,32368.9
600,2023-03-24,Port 5,V44_11,4,1191,63,Port 23,325,382,10.99,3571.75
601,2021-02-02,Port 49,V44_3,3,7960,90,Port 26,496,935,95.82,47526.72
602,2023-11-27,Port 41,V44_8,3,3309,87,Port 35,389,533,44.67,17376.63
603,2022-02-25,Port 89,V44_10,2,1241,72,Port 55,226,868,17.9,4045.4
604,2022-10-09,Port 9,V44_12,1,2706,40,Port 12,201,427,68.39,13746.39
605,2022-03-29,Port 17,V44_3,3,1702,4,Port 57,292,202,22.76,6645.92
606,2021-05-14,Port 8,V44_11,5,1955,81,Port 55,443,911,79.24,35103.32
607,2020-10-29,Port 57,V44_5,5,9315,72,Port 85,402,517,67.09,26970.18
608,2023-09-05,Port 8,V44_7,5,3050,79,Port 19,463,417,87.27,40406.01
609,2023-11-09,Port 39,V44_4,2,7375,55,Port 29,421,138,86.12,36256.52
610,2020-01-12,Port 79,V44_3,3,3418,14,Port 87,62,693,33.81,2096.22
611,2020-08-06,Port 81,V44_1,2,2984,77,Port 15,111,648,99.44,11037.84
612,2022-05-20,Port 56,V44_4,2,8910,97,Port 27,480,32,43.07,20673.6
613,2021-03-24,Port 9,V44_8,1,4479,48,Port 26,213,889,92.95,19798.35
614,2020-12-26,Port 14,V44_5,4,2096,60,Port 53,154,756,75.34,11602.36
615,2023-11-26,Port 87,V44_8,5,1734,82,Port 15,435,515,95.61,41590.35
616,2022-11-26,Port 8,V44_7,2,1289,36,Port 2,383,710,31.85,12198.55
617,2022-08-09,Port 72,V44_8,4,5078,11,Port 83,272,296,79.93,21740.96
618,2020-04-12,Port 7,V44_12,2,5833,13,Port 80,442,286,27.45,12132.9
619,2023-02-15,Port 38,V44_8,3,8295,82,Port 34,278,422,81.76,22729.28
620,2021-05-25,Port 49,V44_6,2,2389,75,Port 37,432,955,17.66,7629.12
621,2020-09-05,Port 52,V44_4,2,7222,87,Port 92,467,601,30.59,14285.53
622,2022-07-23,Port 13,V44_8,2,3429,46,Port 12,137,770,29.72,4071.64
623,2020-09-30,Port 80,V44_3,3,8058,64,Port 56,431,16,77.92,33583.52
624,2022-08-09,Port 97,V44_7,5,6872,14,Port 39,68,247,12.38,841.84
625,2023-09-29,Port 53,V44_1,4,6857,12,Port 18,431,185,85.88,37014.28
626,2022-12-23,Port 30,V44_4,5,8594,62,Port 26,56,652,94.45,5289.2
627,2023-02-18,Port 77,V44_3,3,9868,64,Port 92,205,46,62.4,12792.0
628,2023-05-04,Port 85,V44_11,5,2238,84,Port 13,434,270,93.51,40583.34
629,2021-10-11,Port 80,V44_2,2,2357,41,Port 50,282,32,61.11,17233.02
630,2022-06-25,Port 2,V44_5,5,6907,55,Port 45,221,501,55.22,12203.62
631,2023-06-08,Port 59,V44_6,3,7056,97,Port 36,240,85,46.45,11148.0
